"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	"1999"	"1999"	12961	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	"2000"	"2000"	13337	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	"2001"	"2001"	13209	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	"2002"	"2002"	13546	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	"2003"	"2003"	13731	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"1999"	"1999"	25	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2000"	"2000"	19	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2001"	"2001"	21	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2002"	"2002"	24	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2003"	"2003"	25	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	"1999"	"1999"	7718	1172726	658.1
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	"2000"	"2000"	7660	1162900	658.7
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	"2001"	"2001"	7508	1186474	632.8
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	"2002"	"2002"	7706	1155046	667.2
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	"2003"	"2003"	7591	1154996	657.2
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	"1999"	"1999"	554	1180788	46.9
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	"2000"	"2000"	575	1178842	48.8
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	"2001"	"2001"	570	1163429	49.0
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	"2002"	"2002"	544	1179081	46.1
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	"2003"	"2003"	511	1146404	44.6
	"White"	"2106-3"	"Male"	"M"	"2 years"	"2"	"1999"	"1999"	442	1176250	37.6
	"White"	"2106-3"	"Male"	"M"	"2 years"	"2"	"2000"	"2000"	402	1169093	34.4
	"White"	"2106-3"	"Male"	"M"	"2 years"	"2"	"2001"	"2001"	423	1166088	36.3
	"White"	"2106-3"	"Male"	"M"	"2 years"	"2"	"2002"	"2002"	366	1159996	31.6
	"White"	"2106-3"	"Male"	"M"	"2 years"	"2"	"2003"	"2003"	387	1176079	32.9
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	"1999"	"1999"	363	1207379	30.1
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	"2000"	"2000"	322	1188327	27.1
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	"2001"	"2001"	329	1167676	28.2
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	"2002"	"2002"	280	1163401	24.1
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	"2003"	"2003"	298	1157993	25.7
	"White"	"2106-3"	"Male"	"M"	"4 years"	"4"	"1999"	"1999"	246	1236147	19.9
	"White"	"2106-3"	"Male"	"M"	"4 years"	"4"	"2000"	"2000"	242	1224689	19.8
	"White"	"2106-3"	"Male"	"M"	"4 years"	"4"	"2001"	"2001"	270	1178816	22.9
	"White"	"2106-3"	"Male"	"M"	"4 years"	"4"	"2002"	"2002"	241	1166582	20.7
	"White"	"2106-3"	"Male"	"M"	"4 years"	"4"	"2003"	"2003"	227	1163341	19.5
	"White"	"2106-3"	"Male"	"M"	"5 years"	"5"	"1999"	"1999"	233	1252965	18.6
	"White"	"2106-3"	"Male"	"M"	"5 years"	"5"	"2000"	"2000"	249	1237541	20.1
	"White"	"2106-3"	"Male"	"M"	"5 years"	"5"	"2001"	"2001"	207	1213382	17.1
	"White"	"2106-3"	"Male"	"M"	"5 years"	"5"	"2002"	"2002"	202	1177689	17.2
	"White"	"2106-3"	"Male"	"M"	"5 years"	"5"	"2003"	"2003"	199	1166000	17.1
	"White"	"2106-3"	"Male"	"M"	"6 years"	"6"	"1999"	"1999"	223	1275641	17.5
	"White"	"2106-3"	"Male"	"M"	"6 years"	"6"	"2000"	"2000"	217	1256033	17.3
	"White"	"2106-3"	"Male"	"M"	"6 years"	"6"	"2001"	"2001"	194	1234617	15.7
	"White"	"2106-3"	"Male"	"M"	"6 years"	"6"	"2002"	"2002"	176	1210109	14.5
	"White"	"2106-3"	"Male"	"M"	"6 years"	"6"	"2003"	"2003"	190	1173836	16.2
	"White"	"2106-3"	"Male"	"M"	"7 years"	"7"	"1999"	"1999"	213	1317814	16.2
	"White"	"2106-3"	"Male"	"M"	"7 years"	"7"	"2000"	"2000"	206	1293285	15.9
	"White"	"2106-3"	"Male"	"M"	"7 years"	"7"	"2001"	"2001"	174	1246954	14.0
	"White"	"2106-3"	"Male"	"M"	"7 years"	"7"	"2002"	"2002"	189	1233433	15.3
	"White"	"2106-3"	"Male"	"M"	"7 years"	"7"	"2003"	"2003"	175	1209456	14.5
	"White"	"2106-3"	"Male"	"M"	"8 years"	"8"	"1999"	"1999"	224	1344057	16.7
	"White"	"2106-3"	"Male"	"M"	"8 years"	"8"	"2000"	"2000"	199	1323513	15.0
	"White"	"2106-3"	"Male"	"M"	"8 years"	"8"	"2001"	"2001"	190	1280957	14.8
	"White"	"2106-3"	"Male"	"M"	"8 years"	"8"	"2002"	"2002"	182	1245769	14.6
	"White"	"2106-3"	"Male"	"M"	"8 years"	"8"	"2003"	"2003"	174	1232494	14.1
	"White"	"2106-3"	"Male"	"M"	"9 years"	"9"	"1999"	"1999"	222	1380764	16.1
	"White"	"2106-3"	"Male"	"M"	"9 years"	"9"	"2000"	"2000"	206	1367011	15.1
	"White"	"2106-3"	"Male"	"M"	"9 years"	"9"	"2001"	"2001"	192	1314021	14.6
	"White"	"2106-3"	"Male"	"M"	"9 years"	"9"	"2002"	"2002"	174	1281289	13.6
	"White"	"2106-3"	"Male"	"M"	"9 years"	"9"	"2003"	"2003"	155	1246901	12.4
	"White"	"2106-3"	"Male"	"M"	"10 years"	"10"	"1999"	"1999"	238	1353125	17.6
	"White"	"2106-3"	"Male"	"M"	"10 years"	"10"	"2000"	"2000"	238	1382958	17.2
	"White"	"2106-3"	"Male"	"M"	"10 years"	"10"	"2001"	"2001"	223	1357238	16.4
	"White"	"2106-3"	"Male"	"M"	"10 years"	"10"	"2002"	"2002"	207	1325576	15.6
	"White"	"2106-3"	"Male"	"M"	"10 years"	"10"	"2003"	"2003"	207	1297790	16.0
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	"1999"	"1999"	219	1330237	16.5
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	"2000"	"2000"	264	1345326	19.6
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	"2001"	"2001"	225	1394036	16.1
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	"2002"	"2002"	212	1356379	15.6
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	"2003"	"2003"	195	1322264	14.7
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	"1999"	"1999"	263	1340066	19.6
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	"2000"	"2000"	295	1342618	22.0
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	"2001"	"2001"	249	1356717	18.4
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	"2002"	"2002"	286	1398531	20.5
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	"2003"	"2003"	282	1361563	20.7
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	"1999"	"1999"	334	1345641	24.8
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	"2000"	"2000"	317	1333107	23.8
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	"2001"	"2001"	333	1343452	24.8
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	"2002"	"2002"	343	1357798	25.3
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	"2003"	"2003"	338	1398556	24.2
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	"1999"	"1999"	474	1356975	34.9
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	"2000"	"2000"	461	1356286	34.0
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	"2001"	"2001"	441	1337017	33.0
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	"2002"	"2002"	394	1341829	29.4
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	"2003"	"2003"	404	1354337	29.8
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	"1999"	"1999"	611	1324850	46.1
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	"2000"	"2000"	598	1347063	44.4
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	"2001"	"2001"	569	1350918	42.1
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	"2002"	"2002"	581	1339676	43.4
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	"2003"	"2003"	536	1345342	39.8
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	"1999"	"1999"	1015	1350730	75.1
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	"2000"	"2000"	941	1324890	71.0
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	"2001"	"2001"	880	1362324	64.6
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	"2002"	"2002"	983	1352257	72.7
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	"2003"	"2003"	879	1340848	65.6
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	"1999"	"1999"	1183	1347082	87.8
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	"2000"	"2000"	1180	1337445	88.2
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	"2001"	"2001"	1160	1325776	87.5
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	"2002"	"2002"	1146	1361215	84.2
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	"2003"	"2003"	1169	1349779	86.6
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	"1999"	"1999"	1453	1306515	111.2
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	"2000"	"2000"	1436	1317067	109.0
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	"2001"	"2001"	1460	1338935	109.0
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	"2002"	"2002"	1458	1325924	110.0
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	"2003"	"2003"	1448	1359994	106.5
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	"1999"	"1999"	1537	1331250	115.5
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	"2000"	"2000"	1571	1327485	118.3
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	"2001"	"2001"	1687	1326020	127.2
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	"2002"	"2002"	1716	1335190	128.5
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	"2003"	"2003"	1629	1318200	123.6
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	"1999"	"1999"	1463	1260971	116.0
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	"2000"	"2000"	1511	1289293	117.2
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	"2001"	"2001"	1580	1318094	119.9
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	"2002"	"2002"	1642	1316076	124.8
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	"2003"	"2003"	1663	1317319	126.2
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	"1999"	"1999"	1480	1210392	122.3
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	"2000"	"2000"	1601	1219479	131.3
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	"2001"	"2001"	1772	1294581	136.9
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	"2002"	"2002"	1730	1309391	132.1
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	"2003"	"2003"	1774	1300089	136.5
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	"1999"	"1999"	1336	1176687	113.5
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	"2000"	"2000"	1508	1186375	127.1
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	"2001"	"2001"	1591	1228397	129.5
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	"2002"	"2002"	1615	1281755	126.0
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	"2003"	"2003"	1743	1288191	135.3
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	"1999"	"1999"	1325	1125233	117.8
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	"2000"	"2000"	1377	1150406	119.7
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	"2001"	"2001"	1456	1182418	123.1
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	"2002"	"2002"	1581	1217118	129.9
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	"2003"	"2003"	1628	1263675	128.8
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	"1999"	"1999"	1274	1148855	110.9
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	"2000"	"2000"	1343	1128578	119.0
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	"2001"	"2001"	1387	1159470	119.6
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	"2002"	"2002"	1505	1172743	128.3
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	"2003"	"2003"	1553	1200551	129.4
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	"1999"	"1999"	1283	1146513	111.9
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	"2000"	"2000"	1271	1168965	108.7
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	"2001"	"2001"	1322	1119564	118.1
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	"2002"	"2002"	1384	1153796	120.0
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	"2003"	"2003"	1411	1163724	121.2
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	"1999"	"1999"	1255	1148909	109.2
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	"2000"	"2000"	1266	1126250	112.4
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	"2001"	"2001"	1424	1160074	122.8
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	"2002"	"2002"	1404	1110589	126.4
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	"2003"	"2003"	1384	1139161	121.5
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	"1999"	"1999"	1418	1260476	112.5
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	"2000"	"2000"	1356	1180631	114.9
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	"2001"	"2001"	1371	1127879	121.6
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	"2002"	"2002"	1343	1155851	116.2
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	"2003"	"2003"	1326	1104771	120.0
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	"1999"	"1999"	1474	1356372	108.7
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	"2000"	"2000"	1422	1277855	111.3
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	"2001"	"2001"	1520	1160779	130.9
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	"2002"	"2002"	1410	1124801	125.4
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	"2003"	"2003"	1379	1150975	119.8
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"1999"	"1999"	1626	1382284	117.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2000"	"2000"	1605	1384804	115.9
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2001"	"2001"	1531	1248698	122.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2002"	"2002"	1447	1153496	125.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2003"	"2003"	1442	1114124	129.4
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"1999"	"1999"	1569	1389787	112.9
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2000"	"2000"	1610	1416319	113.7
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2001"	"2001"	1749	1365479	128.1
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2002"	"2002"	1638	1254301	130.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2003"	"2003"	1527	1161254	131.5
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"1999"	"1999"	1679	1306710	128.5
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2000"	"2000"	1705	1327451	128.4
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2001"	"2001"	1826	1408847	129.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2002"	"2002"	1830	1356920	134.9
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2003"	"2003"	1693	1242281	136.3
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"1999"	"1999"	1840	1354832	135.8
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2000"	"2000"	1708	1321880	129.2
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2001"	"2001"	1790	1346562	132.9
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2002"	"2002"	1815	1411364	128.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2003"	"2003"	1940	1360742	142.6
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"1999"	"1999"	2007	1375074	146.0
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2000"	"2000"	1888	1348224	140.0
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2001"	"2001"	1958	1317923	148.6
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2002"	"2002"	2056	1344655	152.9
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2003"	"2003"	1954	1406874	138.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"1999"	"1999"	2298	1495302	153.7
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2000"	"2000"	2103	1405331	149.6
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2001"	"2001"	2122	1343323	158.0
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2002"	"2002"	2012	1316250	152.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2003"	"2003"	2041	1341260	152.2
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"1999"	"1999"	2624	1601492	163.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2000"	"2000"	2443	1545416	158.1
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2001"	"2001"	2380	1388564	171.4
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2002"	"2002"	2194	1343310	163.3
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2003"	"2003"	2161	1315510	164.3
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"1999"	"1999"	2682	1584927	169.2
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2000"	"2000"	2671	1558989	171.3
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2001"	"2001"	2638	1511046	174.6
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2002"	"2002"	2438	1385715	175.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2003"	"2003"	2398	1338550	179.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"1999"	"1999"	3015	1630794	184.9
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2000"	"2000"	2945	1576036	186.9
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2001"	"2001"	3060	1559237	196.2
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2002"	"2002"	2899	1506700	192.4
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2003"	"2003"	2659	1379892	192.7
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"1999"	"1999"	3326	1615478	205.9
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2000"	"2000"	3312	1616216	204.9
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2001"	"2001"	3406	1571768	216.7
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2002"	"2002"	3222	1554527	207.3
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2003"	"2003"	3032	1501433	201.9
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"1999"	"1999"	3497	1661896	210.4
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2000"	"2000"	3551	1639431	216.6
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2001"	"2001"	3618	1602442	225.8
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2002"	"2002"	3546	1569226	226.0
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2003"	"2003"	3468	1552013	223.5
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	"1999"	"1999"	3816	1685587	226.4
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	"2000"	"2000"	3914	1688687	231.8
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	"2001"	"2001"	3992	1637990	243.7
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	"2002"	"2002"	4095	1595322	256.7
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	"2003"	"2003"	3833	1560129	245.7
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	"1999"	"1999"	4127	1626261	253.8
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	"2000"	"2000"	4176	1615477	258.5
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	"2001"	"2001"	4230	1669979	253.3
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	"2002"	"2002"	4359	1634918	266.6
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	"2003"	"2003"	4284	1592925	268.9
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	"1999"	"1999"	4382	1656577	264.5
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	"2000"	"2000"	4485	1656852	270.7
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	"2001"	"2001"	4519	1623360	278.4
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	"2002"	"2002"	4703	1664628	282.5
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	"2003"	"2003"	4602	1628684	282.6
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	"1999"	"1999"	4822	1570920	307.0
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	"2000"	"2000"	4935	1610750	306.4
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	"2001"	"2001"	5040	1642182	306.9
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	"2002"	"2002"	5041	1618569	311.4
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	"2003"	"2003"	5134	1659334	309.4
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	"1999"	"1999"	5000	1578461	316.8
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	"2000"	"2000"	5190	1579754	328.5
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	"2001"	"2001"	5330	1628858	327.2
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	"2002"	"2002"	5552	1633476	339.9
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	"2003"	"2003"	5552	1607957	345.3
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	"1999"	"1999"	5304	1580233	335.6
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	"2000"	"2000"	5581	1603209	348.1
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	"2001"	"2001"	5572	1569892	354.9
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	"2002"	"2002"	5796	1620113	357.8
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	"2003"	"2003"	5853	1623536	360.5
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	"1999"	"1999"	5647	1492955	378.2
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	"2000"	"2000"	5917	1517387	389.9
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	"2001"	"2001"	6013	1591084	377.9
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	"2002"	"2002"	6352	1566269	405.5
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	"2003"	"2003"	6410	1617673	396.2
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	"1999"	"1999"	5864	1484528	395.0
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	"2000"	"2000"	6225	1503099	414.1
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	"2001"	"2001"	6505	1535422	423.7
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	"2002"	"2002"	6625	1586288	417.6
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	"2003"	"2003"	6790	1561527	434.8
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	"1999"	"1999"	6082	1392588	436.7
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	"2000"	"2000"	6579	1464374	449.3
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	"2001"	"2001"	6840	1495632	457.3
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	"2002"	"2002"	6998	1527960	458.0
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	"2003"	"2003"	7193	1577599	455.9
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	"1999"	"1999"	6551	1419067	461.6
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	"2000"	"2000"	6831	1401215	487.5
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	"2001"	"2001"	7115	1460349	487.2
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	"2002"	"2002"	7331	1491055	491.7
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	"2003"	"2003"	7573	1524044	496.9
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	"1999"	"1999"	6787	1424187	476.6
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	"2000"	"2000"	7096	1427951	496.9
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	"2001"	"2001"	7294	1416911	514.8
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	"2002"	"2002"	7713	1451025	531.6
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	"2003"	"2003"	7940	1479816	536.6
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	"1999"	"1999"	7472	1388375	538.2
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	"2000"	"2000"	7431	1374140	540.8
